m_id,m_gametext
352,"['Complete the traveler story ""Yugo: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
354,"['Complete the traveler story ""Cedric: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
355,"['Complete the traveler story ""Cyrus: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
356,"['Complete the traveler story ""Kenneth: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
357,"['Complete the traveler story ""Tressa: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
358,"['Complete the traveler story ""Fabio: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
359,"['Complete the traveler story ""Primrose: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
364,"['Complete the side story ""Nameless Town: A Nutty Dream.""', '', '', '', '', '', '', '', '', '', '', '']"
365,"['Complete the side story ""Nameless Town: Alpaca Paradise.""', '', '', '', '', '', '', '', '', '', '', '']"
367,"['Complete the main story ""Final Chapter: The Rings Sealed Away.""', '', '', '', '', '', '', '', '', '', '', '']"
413,"['Read ""Theatre of Memories: Introduction"" in Memoirs.', '', '', '', '', '', '', '', '', '', '', '']"
414,"['Complete the main story ""Master of Wealth: Chapter 1.""', '', '', '', '', '', '', '', '', '', '', '']"
415,"['Complete the main story ""Master of Power: Chapter 1.""', '', '', '', '', '', '', '', '', '', '', '']"
431,"['Complete the main story ""Master of Fame: Chapter 1.""', '', '', '', '', '', '', '', '', '', '', '']"
448,"['Defeat a tombwarden worm in the Golden Palace.', '', '', '', '', '', '', '', '', '', '', '']"
449,"['Defeat a treasure guardian in the Golden Palace.', '', '', '', '', '', '', '', '', '', '', '']"
450,"['Defeat a treasure revenant in the Golden Palace.', '', '', '', '', '', '', '', '', '', '', '']"
451,"['Complete the traveler story ""Narr: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
452,"['Complete the traveler story ""Devin: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
453,"['Complete the traveler story ""Lucetta: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
454,"['Complete the traveler story ""Sunny: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
455,"['Complete the traveler story ""Vivian: Prologue.""', '', '', '', '', '', '', '', '', '', '', '']"
436,"['Form a party of 8', '', '', '', '', '', '', '', '', '', '', '']"
