m_id,m_ResCategory,m_FilePath
1070,7,/Game/ExtTex/Character/UiTX_Ply_0071_J02/UiTX_Ply_0071_J02_EFMask.UiTX_Ply_0071_J02_EFMask
1071,7,/Game/ExtTex/Character/UiTX_Ply_0072_J06/UiTX_Ply_0072_J06_EFMask.UiTX_Ply_0072_J06_EFMask
1072,7,/Game/ExtTex/Character/UiTX_Ply_0073_J04/UiTX_Ply_0073_J04_EFMask.UiTX_Ply_0073_J04_EFMask
1074,7,/Game/ExtTex/Character/UiTX_Ply_0075_J03/UiTX_Ply_0075_J03_EFMask.UiTX_Ply_0075_J03_EFMask
1079,7,/Game/ExtTex/Character/UiTX_Ply_0080_J06/UiTX_Ply_0080_J06_EFMask.UiTX_Ply_0080_J06_EFMask
1080,7,/Game/ExtTex/Character/UiTX_Ply_0081_J04/UiTX_Ply_0081_J04_EFMask.UiTX_Ply_0081_J04_EFMask
1081,7,/Game/ExtTex/Character/UiTX_Ply_0082_J05/UiTX_Ply_0082_J05_EFMask.UiTX_Ply_0082_J05_EFMask
1082,7,/Game/ExtTex/Character/UiTX_Ply_0083_J03/UiTX_Ply_0083_J03_EFMask.UiTX_Ply_0083_J03_EFMask
1083,7,/Game/ExtTex/Character/UiTX_Ply_0084_J02/UiTX_Ply_0084_J02_EFMask.UiTX_Ply_0084_J02_EFMask
1085,7,/Game/ExtTex/Character/UiTX_Ply_0086_J08/UiTX_Ply_0086_J08_EFMask.UiTX_Ply_0086_J08_EFMask
1087,7,/Game/ExtTex/Character/UiTX_Ply_0088_J04/UiTX_Ply_0088_J04_EFMask.UiTX_Ply_0088_J04_EFMask
1088,7,/Game/ExtTex/Character/UiTX_Ply_0089_J04/UiTX_Ply_0089_J04_EFMask.UiTX_Ply_0089_J04_EFMask
1096,7,/Game/ExtTex/Character/UiTX_Ply_0097_J03/UiTX_Ply_0097_J03_EFMask.UiTX_Ply_0097_J03_EFMask
1098,7,/Game/ExtTex/Character/UiTX_Ply_0099_J01/UiTX_Ply_0099_J01_EFMask.UiTX_Ply_0099_J01_EFMask
1102,7,/Game/ExtTex/Character/UiTX_Ply_0103_J04/UiTX_Ply_0103_J04_EFMask.UiTX_Ply_0103_J04_EFMask
1104,7,/Game/ExtTex/Character/UiTX_Ply_0105_J05/UiTX_Ply_0105_J05_EFMask.UiTX_Ply_0105_J05_EFMask
1106,7,/Game/ExtTex/Character/UiTX_Ply_0107_J07/UiTX_Ply_0107_J07_EFMask.UiTX_Ply_0107_J07_EFMask
1111,7,/Game/ExtTex/Character/UiTX_Ply_0112_J03/UiTX_Ply_0112_J03_EFMask.UiTX_Ply_0112_J03_EFMask
1112,7,/Game/ExtTex/Character/UiTX_Ply_0113_J01/UiTX_Ply_0113_J01_EFMask.UiTX_Ply_0113_J01_EFMask
1121,7,/Game/ExtTex/Character/UiTX_Ply_0122_J06/UiTX_Ply_0122_J06_EFMask.UiTX_Ply_0122_J06_EFMask
1129,7,/Game/ExtTex/Character/UiTX_Ply_0130_J08/UiTX_Ply_0130_J08_EFMask.UiTX_Ply_0130_J08_EFMask
1130,7,/Game/ExtTex/Character/UiTX_Ply_0131_J02/UiTX_Ply_0131_J02_EFMask.UiTX_Ply_0131_J02_EFMask
1132,7,/Game/ExtTex/Character/UiTX_Ply_0132_J08/UiTX_Ply_0132_J08_EFMask.UiTX_Ply_0132_J08_EFMask
1133,7,/Game/ExtTex/Character/UiTX_Ply_0133_J01/UiTX_Ply_0133_J01_EFMask.UiTX_Ply_0133_J01_EFMask
1183,7,/Game/ExtTex/Character/UiTX_Ply_0184_J01/UiTX_Ply_0184_J01_EFMask.UiTX_Ply_0184_J01_EFMask
1184,7,/Game/ExtTex/Character/UiTX_Ply_0185_J05/UiTX_Ply_0185_J05_EFMask.UiTX_Ply_0185_J05_EFMask
1185,7,/Game/ExtTex/Character/UiTX_Ply_0186_J04/UiTX_Ply_0186_J04_EFMask.UiTX_Ply_0186_J04_EFMask
1186,7,/Game/ExtTex/Character/UiTX_Ply_0187_J03/UiTX_Ply_0187_J03_EFMask.UiTX_Ply_0187_J03_EFMask
