m_id,m_ResCategory,m_FilePath
240,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_02_M/Emd_B06_2_02_M.Emd_B06_2_02_M
241,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_04_M/Emd_B06_2_04_M.Emd_B06_2_04_M
242,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_05_M/Emd_B06_2_05_M.Emd_B06_2_05_M
243,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_06_M/Emd_B06_2_06_M.Emd_B06_2_06_M
244,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_03_M/Emd_B06_2_03_M.Emd_B06_2_03_M
245,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_07_M/Emd_B06_2_07_M.Emd_B06_2_07_M
246,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_08_M/Emd_B06_2_08_M.Emd_B06_2_08_M
247,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0056_02_M.Emd_Sea_0056_02_M
248,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_01_S/Emd_B07_2_01_S.Emd_B07_2_01_S
249,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_01_M/Emd_B07_2_01_M.Emd_B07_2_01_M
250,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_02_M/Emd_B07_2_02_M.Emd_B07_2_02_M
251,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_03_M/Emd_B07_2_03_M.Emd_B07_2_03_M
252,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_04_M/Emd_B07_2_04_M.Emd_B07_2_04_M
253,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_02_S/Emd_B07_2_02_S.Emd_B07_2_02_S
254,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_03_S/Emd_B07_2_03_S.Emd_B07_2_03_S
255,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_05_M/Emd_B07_2_05_M.Emd_B07_2_05_M
256,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_05_S/Emd_B07_2_05_S.Emd_B07_2_05_S
257,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_07_M/Emd_B07_2_07_M.Emd_B07_2_07_M
258,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_08_M/Emd_B07_2_08_M.Emd_B07_2_08_M
259,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_04_S/Emd_B07_2_04_S.Emd_B07_2_04_S
260,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_06_M/Emd_B07_2_06_M.Emd_B07_2_06_M
261,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_01_S/Emd_B05_3_01_S.Emd_B05_3_01_S
262,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_01_M/Emd_B05_3_01_M.Emd_B05_3_01_M
263,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_02_M/Emd_B05_3_02_M.Emd_B05_3_02_M
264,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_02_S/Emd_B05_3_02_S.Emd_B05_3_02_S
265,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_03_S/Emd_B05_3_03_S.Emd_B05_3_03_S
266,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_04_M/Emd_B05_3_04_M.Emd_B05_3_04_M
267,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_05_M/Emd_B05_3_05_M.Emd_B05_3_05_M
268,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_04_S/Emd_B05_3_04_S.Emd_B05_3_04_S
269,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_07_M/Emd_B05_3_07_M.Emd_B05_3_07_M
270,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_08_M/Emd_B05_3_08_M.Emd_B05_3_08_M
271,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_Rmna/Emd_B05_3_Rmna.Emd_B05_3_Rmna
272,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_06_S/Emd_B05_3_06_S.Emd_B05_3_06_S
273,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_09_M/Emd_B05_3_09_M.Emd_B05_3_09_M
274,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_3_Rmna_a/Emd_B05_3_Rmna_a.Emd_B05_3_Rmna_a
275,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0005_06_S.Emd_Plain_0005_06_S
276,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_06_S.Emd_River_0006_06_S
277,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_03_M.Emd_River_0006_03_M
278,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Kapukapu/Emd_ClbBD_Kapukapu.Emd_ClbBD_Kapukapu
279,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Mogumogu/Emd_ClbBD_Mogumogu.Emd_ClbBD_Mogumogu
280,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Gabugabu/Emd_ClbBD_Gabugabu.Emd_ClbBD_Gabugabu
281,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_KapukapuBig/Emd_ClbBD_KapukapuBig.Emd_ClbBD_KapukapuBig
282,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Rusalka/Emd_ClbBD_Rusalka.Emd_ClbBD_Rusalka
283,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Airy/Emd_ClbBD_Airy.Emd_ClbBD_Airy
284,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Mino/Emd_ClbBD_Mino.Emd_ClbBD_Mino
285,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Mino_a/Emd_ClbBD_Mino_a.Emd_ClbBD_Mino_a
286,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_Mino_b/Emd_ClbBD_Mino_b.Emd_ClbBD_Mino_b
287,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_ClbBD_KapukapuKing/Emd_ClbBD_KapukapuKing.Emd_ClbBD_KapukapuKing
288,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Cliff_2000_01_S/Emd_Cliff_2000_01_S.Emd_Cliff_2000_01_S
289,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Cliff_2000_02_S/Emd_Cliff_2000_02_S.Emd_Cliff_2000_02_S
290,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Cliff_2000_03_S/Emd_Cliff_2000_03_S.Emd_Cliff_2000_03_S
291,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Cliff_2000_01_M/Emd_Cliff_2000_01_M.Emd_Cliff_2000_01_M
292,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Cliff_2000_04_S/Emd_Cliff_2000_04_S.Emd_Cliff_2000_04_S
293,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Cliff_2000_02_M/Emd_Cliff_2000_02_M.Emd_Cliff_2000_02_M
294,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_04_S/Emd_B06_2_04_S.Emd_B06_2_04_S
295,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_Mount_0034_04_S/Emd_Mount_0034_04_S.Emd_Mount_0034_04_S
10001,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0016_01_S.Emd_Forest_0016_01_S
10002,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0027_01_M.Emd_Forest_0027_01_M
10003,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0072_01_S.Emd_Non_0072_01_S
10004,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0025_01_M.Emd_Forest_0025_01_M
10005,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0012_01_S.Emd_Forest_0012_01_S
10006,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0002_04_S.Emd_Forest_0002_04_S
10007,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0064_02_S.Emd_Forest_0064_02_S
10008,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0073_01_M.Emd_Plain_0073_01_M
10009,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_07_S.Emd_Non_0079_07_S
10010,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0087_02_S.Emd_Non_0087_02_S
10011,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0092_01_M.Emd_Non_0092_01_M
10012,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_08_S.Emd_Non_0079_08_S
10013,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0094_02_M.Emd_Non_0094_02_M
10014,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0097_04_M.Emd_Non_0097_04_M
10015,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0086_02_S.Emd_Non_0086_02_S
10016,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0076_01_M.Emd_Non_0076_01_M
10017,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0068_02_M.Emd_Forest_0068_02_M
10018,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0067_01_M.Emd_Forest_0067_01_M
10019,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0011_01_S.Emd_Snow_0011_01_S
10020,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0077_05_M.Emd_Non_0077_05_M
10021,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_11_S.Emd_Non_0079_11_S
10022,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0093_04_M.Emd_Non_0093_04_M
10023,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0077_01_S.Emd_Non_0077_01_S
10024,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0004_04_S.Emd_Snow_0004_04_S
10025,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0016_02_S.Emd_Snow_0016_02_S
10026,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0030_01_M.Emd_Snow_0030_01_M
10027,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0010_02_S.Emd_Snow_0010_02_S
10028,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0023_01_M.Emd_Snow_0023_01_M
10029,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_12_S.Emd_Non_0079_12_S
10030,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0078_01_M.Emd_Snow_0078_01_M
10031,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_05_S.Emd_Non_0079_05_S
10032,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0018_01_M.Emd_Snow_0018_01_M
10033,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0080_05_M.Emd_Non_0080_05_M
10034,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0093_07_M.Emd_Non_0093_07_M
10035,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0011_02_S.Emd_Snow_0011_02_S
10036,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0040_01_M.Emd_Snow_0040_01_M
10037,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0077_06_S.Emd_Non_0077_06_S
10038,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0017_01_M.Emd_Snow_0017_01_M
10039,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Trouper_a.Emd_Trouper_a
10040,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0092_03_M.Emd_Non_0092_03_M
10041,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_03_S.Emd_Non_0079_03_S
10042,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0090_03_M.Emd_Non_0090_03_M
10043,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0042_01_S.Emd_Plain_0042_01_S
10044,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0005_06_S.Emd_Plain_0005_06_S
10045,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0013_02_S.Emd_Plain_0013_02_S
10046,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0029_01_M.Emd_Plain_0029_01_M
10047,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_13_S.Emd_Non_0079_13_S
10048,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0077_02_M.Emd_Non_0077_02_M
10049,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0093_02_M.Emd_Non_0093_02_M
10050,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0095_01_M.Emd_Non_0095_01_M
10051,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0080_03_M.Emd_Non_0080_03_M
10052,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0097_01_M.Emd_Non_0097_01_M
10053,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0072_01_S.Emd_River_0072_01_S
10054,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0075_01_M.Emd_Non_0075_01_M
10055,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0055_03_S.Emd_Sea_0055_03_S
10056,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0056_03_M.Emd_Sea_0056_03_M
10057,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0057_02_M.Emd_Sea_0057_02_M
10058,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0058_01_M.Emd_Sea_0058_01_M
10059,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0053_01_S.Emd_Sea_0053_01_S
10060,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0056_01_M.Emd_Sea_0056_01_M
10061,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0044_01_S.Emd_Sea_0044_01_S
10062,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0056_02_M.Emd_Sea_0056_02_M
10063,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0054_02_S.Emd_Sea_0054_02_S
10064,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0078_01_M.Emd_Non_0078_01_M
10065,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0014_01_S.Emd_Cliff_0014_01_S
10066,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0038_02_M.Emd_Cliff_0038_02_M
10067,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0015_01_S.Emd_Cliff_0015_01_S
10068,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0067_03_M.Emd_Forest_0067_03_M
10069,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0066_01_M.Emd_Desert_0066_01_M
10070,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0039_01_M.Emd_Cliff_0039_01_M
10071,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0084_02_S.Emd_Cliff_0084_02_S
10072,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0077_06_M.Emd_Non_0077_06_M
10073,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0085_01_S.Emd_Cliff_0085_01_S
10074,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0073_01_M.Emd_Cliff_0073_01_M
10075,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0038_01_M.Emd_Cliff_0038_01_M
10076,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0039_02_M.Emd_Cliff_0039_02_M
10077,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0075_04_M.Emd_Non_0075_04_M
10078,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0037_01_M.Emd_Cliff_0037_01_M
10079,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017_e.Emd_NPC_B04_017_e
10080,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0079_10_S.Emd_Non_0079_10_S
10081,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017.Emd_NPC_B04_017
10082,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0081_10_M.Emd_Non_0081_10_M
10083,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017.Emd_NPC_B04_017
10084,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0080_10_M.Emd_Non_0080_10_M
10085,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0082_03_M.Emd_Non_0082_03_M
10086,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0065_03_M.Emd_Forest_0065_03_M
10087,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0045_01_S.Emd_River_0045_01_S
10088,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0059_01_M.Emd_River_0059_01_M
10089,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0048_02_S.Emd_Non_0048_02_S
10090,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_01_M.Emd_River_0006_01_M
10091,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0072_01_S.Emd_Sea_0072_01_S
10092,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0059_02_M.Emd_River_0059_02_M
10093,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0091_09_M.Emd_Non_0091_09_M
10094,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0098_04_M.Emd_Non_0098_04_M
10095,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0028_13_M.Emd_Non_0028_13_M
10096,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0083_01_L.Emd_Non_0083_01_L
10097,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_022_a.Emd_NPC_B04_022_a
10098,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0080_01_M.Emd_Non_0080_01_M
10099,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0049_01_M.Emd_River_0049_01_M
10100,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0074_01_M.Emd_Non_0074_01_M
10101,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0043_01_S.Emd_Desert_0043_01_S
10102,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0052_01_M.Emd_Desert_0052_01_M
10103,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0044_01_S.Emd_Desert_0044_01_S
10104,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0003_01_M.Emd_Desert_0003_01_M
10105,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0028_04_M.Emd_Non_0028_04_M
10106,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0052_02_M.Emd_Desert_0052_02_M
10107,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0034_01_S.Emd_Mount_0034_01_S
10108,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0022_01_M.Emd_Mount_0022_01_M
10109,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0030_01_M.Emd_Mount_0030_01_M
10110,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0040_01_M.Emd_Mount_0040_01_M
10111,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0021_01_M.Emd_Mount_0021_01_M
10112,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0050_01_M.Emd_Non_0050_01_M
10113,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0021_02_M.Emd_Mount_0021_02_M
10114,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0023_01_M.Emd_Desert_0023_01_M
10115,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0001_04_S.Emd_Mount_0001_04_S
10116,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0001_01_M.Emd_Mount_0001_01_M
10117,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0072_02_S.Emd_River_0072_02_S
10118,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0076_03_M.Emd_Non_0076_03_M
10119,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017.Emd_NPC_B04_017
10120,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017.Emd_NPC_B04_017
10121,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017.Emd_NPC_B04_017
10122,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017.Emd_NPC_B04_017
10123,8,/Game/Character/Resource/V1_0_0/Enm/Emd_NPC_B04_017_e.Emd_NPC_B04_017_e
40135,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0004_03_M.Emd_Snow_0004_03_M
40136,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Plain_0005_03_M.Emd_Plain_0005_03_M
40137,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0002_03_M.Emd_Forest_0002_03_M
40138,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0008_03_M.Emd_Sea_0008_03_M
40139,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0007_03_M.Emd_Cliff_0007_03_M
40140,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_03_M.Emd_River_0006_03_M
40141,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0003_03_M.Emd_Desert_0003_03_M
40142,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Mount_0001_03_M.Emd_Mount_0001_03_M
10124,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0017_02_M.Emd_Snow_0017_02_M
10125,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0004_01_M.Emd_Snow_0004_01_M
10126,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0073_01_M.Emd_Snow_0073_01_M
10127,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0002_01_M.Emd_Forest_0002_01_M
10128,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_1_Clo_03/Emd_B05_1_Clo_03.Emd_B05_1_Clo_03
10129,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_1_Clo_01/Emd_B05_1_Clo_01.Emd_B05_1_Clo_01
10130,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0076_02_M.Emd_Non_0076_02_M
10131,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0010_01_L_a.Emd_Snow_0010_01_L_a
10132,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0051_01_L_a.Emd_Forest_0051_01_L_a
10133,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0070_01_L_a.Emd_Forest_0070_01_L_a
10134,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0060_01_L_a.Emd_Sea_0060_01_L_a
10135,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0062_01_L_a.Emd_Cliff_0062_01_L_a
10136,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0031_01_L_a.Emd_River_0031_01_L_a
10137,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0052_01_L_a.Emd_Desert_0052_01_L_a
10138,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0145_01_L_a.Emd_Non_0145_01_L_a
10139,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0010_01_L_b.Emd_Snow_0010_01_L_b
10140,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0051_01_L_b.Emd_Forest_0051_01_L_b
10141,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Forest_0070_01_L_b.Emd_Forest_0070_01_L_b
10142,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0060_01_L_b.Emd_Sea_0060_01_L_b
10143,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Cliff_0062_01_L_b.Emd_Cliff_0062_01_L_b
10144,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0031_01_L_b.Emd_River_0031_01_L_b
10145,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Desert_0052_01_L_b.Emd_Desert_0052_01_L_b
10146,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0145_01_L_b.Emd_Non_0145_01_L_b
10147,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_03_S.Emd_River_0006_03_S
10148,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0075_05_M.Emd_Non_0075_05_M
10149,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_05_S.Emd_River_0006_05_S
10150,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0006_02_M.Emd_River_0006_02_M
10151,8,/Game/Character/Resource/V1_0_0/Enm/Emd_River_0046_03_S.Emd_River_0046_03_S
10152,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Snow_0061_01_M.Emd_Snow_0061_01_M
10153,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Non_0048_04_S.Emd_Non_0048_04_S
10154,8,/Game/Character/Resource/V1_0_0/Enm/Emd_Sea_0055_01_M.Emd_Sea_0055_01_M
10155,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_1_03_M/Emd_B07_1_03_M.Emd_B07_1_03_M
10156,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_1_04_M/Emd_B07_1_04_M.Emd_B07_1_04_M
10157,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_2_02_M/Emd_B05_2_02_M.Emd_B05_2_02_M
10158,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_2_03_M/Emd_B05_2_03_M.Emd_B05_2_03_M
10159,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_2_04_M/Emd_B05_2_04_M.Emd_B05_2_04_M
10160,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B05_2_05_M/Emd_B05_2_05_M.Emd_B05_2_05_M
10161,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_09_M/Emd_B06_2_09_M.Emd_B06_2_09_M
10162,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_10_M/Emd_B06_2_10_M.Emd_B06_2_10_M
10163,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_11_M/Emd_B06_2_11_M.Emd_B06_2_11_M
10164,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B06_2_12_M/Emd_B06_2_12_M.Emd_B06_2_12_M
10165,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_06_S/Emd_B07_2_06_S.Emd_B07_2_06_S
10166,8,/Game/Character/Resource/V1_0_0/EnmAdd/Emd_B07_2_09_M/Emd_B07_2_09_M.Emd_B07_2_09_M
