m_id,m_MapObjType,m_OwnerNPC,m_OwnerObject,m_TreasureBox,m_OwnerEnemy,m_RecoveryPointId,m_HardDungeonPairId,m_HardDungeonPairNum,m_MapID,m_AppearLabel,m_TalkID,m_IconType,m_AppearDir,m_AppearPose,m_BackUniquePath,m_HideChara,m_HideIcon,m_HideMinimapIconFlg,m_ExcludeEventOnOffCommand,m_AutoTalk,m_Hard,m_BootQuestStaet,m_BootQuestID,m_BootQuestTaskNum,m_BootQuestTaskId,m_DisableQuestState,m_DisableQuestID,m_DisableQuestTaskNum,m_DisableQuestTaskId,m_TrigConditionID,m_NoneConditionID,m_HideFC,m_ReplaceEnemyTypeId,m_SetLandPos
23763808680403067972722326025474568510686307625715616511382159373711918065404210314545815345,1,10000235,0,0,0,0,0,0,26,Tlk_DsT11_P008_DsT11A,175,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
27201306890467513243300328124665394157460660540026883934330646461225599023019178599774248753,1,10000319,0,0,0,0,0,0,26,Tlk_DsT11_P009_DsT11A,202,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
21472143207026771125670324626014018079503405682841438238721096863313675127911080380788203313,1,10000310,0,0,0,0,0,0,26,Tlk_DsT11_W002_DsT11A,157,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
21981402201110392647237436048116362619766272781257922301380132054880432967116252150878002993,1,10000213,0,0,0,0,0,0,26,Tlk_DsT11_W003_DsT11A,161,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
22490661195194014168804547470218707160029139879674406364039167563359840863378774295143604017,1,10000223,0,0,0,0,0,0,26,Tlk_DsT11_W008_DsT11A,165,0,2,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
22617975943714919549196325325744293295094856654278527379703926420672652208878320432824016689,1,10000224,0,0,0,0,0,0,26,Tlk_DsT11_W009_DsT11A,166,0,4,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
44261483192268834215798560765093936256266708336979100042712918695062953518863772936022613810,1,10000557,0,0,0,0,0,0,26,Tlk_DsT11_W009_DsT11A,310,0,4,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
22999920189277635690371658892321051700292006978090890426698222324282739725875331670589136689,1,10000227,0,0,0,0,0,0,26,Tlk_DsT11_W010_DsT11A,169,0,4,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
23127234937798541070763436747846637835357723752695011442362981181595551071374877808269549361,1,10000228,0,0,0,0,0,0,26,Tlk_DsT11_W011_DsT11A,170,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
23381864434840351831546992458897810105489157301903253473692498896221173762373970083630374705,1,10000231,0,0,0,0,0,0,26,Tlk_DsT11_W013_DsT11A,172,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
23509179183361257211938770314423396240554874076507374489357257753533985107873516221310787377,1,10000233,0,0,0,0,0,0,26,Tlk_DsT11_W014_DsT11A,173,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
44388797940789739596190338620619522391332425111583221058377697359416393430447717459690610482,1,10000558,0,0,0,0,0,0,26,Tlk_DsT11_W014_DsT11A,311,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
23891123428923973353114103881000154645752024400319737536351534246244256630107817040808075057,1,10000237,0,0,0,0,0,0,26,Tlk_DsT11_W016_DsT11A,176,0,2,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
46006318551175428187169597296633018477328855371363115734745195653759378900377684979875354508692823301937,1,10000433,0,0,0,0,0,0,26,Tlk_UniqueF_Charles_DsT11A,269,0,3,0,,194,194,194,194,194,0,3,1004080,0,578,2,1006000,0,994,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
807086082439484711006974971453233930217542810381581449812858847631880736276231373305165286972380964160768401201,1,10000551,0,0,0,0,0,0,26,Tlk_UniqueW_Martomolo3_DsT11A,292,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
821177337936127710374311855033969952381796905675031369037102593461073990426919023965947480962689576378960011058,1,10000594,0,0,0,0,0,0,26,Tlk_UniqueW_Martomolo3_DsT11A,313,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
49a76d5f6c6162656cda001c546c6b5f44735431315f463030315f6261725f4473543131415f7631,4,10000037,0,0,0,0,0,0,26,Tlk_DsT11_F001_bar_DsT11A,75,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
70a76d5f6c6162656cda0016546c6b5f44735431315f68645f4473543131415f7631,15,10000266,0,0,0,0,0,0,26,Tlk_DsT11_hd_DsT11A,285,0,4,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[30093, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
48a76d5f6c6162656cda001c546c6b5f44735431315f503030315f736d745f4473543131415f7631,3,10000038,0,0,0,0,0,0,26,Tlk_DsT11_P001_smt_DsT11A,76,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
4aa76d5f6c6162656cda001c546c6b5f44735431315f573030315f696e6e5f4473543131415f7631,2,10000039,0,0,0,0,0,0,26,Tlk_DsT11_W001_inn_DsT11A,74,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
116992533257261241036425515534496704454108132864907955315829761810034331711025,1,80048,0,0,0,0,0,0,26,Pnl_DsT11A_Npc003,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
117897158954427773813172163854877078734211804620108272222388024185096186590769,1,80036,0,0,0,0,0,0,26,Pnl_DsT11A_Npc005,99999999,0,1,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
118801784651594306589918812175257453014315476375308589128946286560158041470513,1,80104,0,0,0,0,0,0,26,Pnl_DsT11A_Npc007,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
119254097500177572978292136335447640154367312252908747582225417747688968910385,1,80020,0,0,0,0,0,0,26,Pnl_DsT11A_Npc008,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
119706410348760839366665460495637827294419148130508906035504548935219896350257,1,80017,0,0,0,0,0,0,26,Pnl_DsT11A_Npc009,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
121515661743093904920158757136398575854626491640909539848621073685347733304881,1,80030,0,0,0,0,0,0,26,Pnl_DsT11A_Npc013,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
121967974591677171308532081296588762994678327518509698301900204872878660744753,1,80022,0,0,0,0,0,0,26,Pnl_DsT11A_Npc014,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
122872600288843704085278729616969137274781999273710015208458467247940515624497,1,80012,0,0,0,0,0,0,26,Pnl_DsT11A_Npc016,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
123324913137426970473652053777159324414833835151310173661737598435471443064369,1,80016,0,0,0,0,0,0,26,Pnl_DsT11A_Npc017,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
123777225986010236862025377937349511554885671028910332115016729623002370504241,1,80117,0,0,0,0,0,0,26,Pnl_DsT11A_Npc018,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
124229538834593503250398702097539698694937506906510490568295860810533297944113,1,80119,0,0,0,0,0,0,26,Pnl_DsT11A_Npc019,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
126038790228926568803891998738300447255144850416911124381412385560661134898737,1,80017,0,0,0,0,0,0,26,Pnl_DsT11A_Npc023,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
126491103077509835192265322898490634395196686294511282834691516748192062338609,1,80110,0,0,0,0,0,0,26,Pnl_DsT11A_Npc024,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
127848041623259634357385295379061195815352193927311758194528910310784844658225,1,80048,0,0,0,0,0,0,26,Pnl_DsT11A_Npc027,99999999,0,2,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
128300354471842900745758619539251382955404029804911916647808041498315772098097,1,80032,0,0,0,0,0,0,26,Pnl_DsT11A_Npc028,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
128752667320426167134131943699441570095455865682512075101087172685846699537969,1,80017,0,0,0,0,0,0,26,Pnl_DsT11A_Npc029,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
129204980169009433522505267859631757235507701560112233554366303873381754172977,1,80033,0,0,0,0,0,0,26,Pnl_DsT11A_Npc030,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
131014231563342499075998564500392505795715045070512867367482828623505463932465,1,80020,0,0,0,0,0,0,26,Pnl_DsT11A_Npc034,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
132371170109092298241118536980963067215870552703313342727320222186098246252081,1,80019,0,0,0,0,0,0,26,Pnl_DsT11A_Npc037,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
133275795806258831017865185301343441495974224458513659633878484561160101131825,1,80020,0,0,0,0,0,0,26,Pnl_DsT11A_Npc039,99999999,0,1,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
134180421503425363794611833621723815776077896213713976540436746936226083206705,1,80038,0,0,0,0,0,0,26,Pnl_DsT11A_Npc041,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
134632734352008630182985157781914002916129732091314134993715878123757010646577,1,80047,0,0,0,0,0,0,26,Pnl_DsT11A_Npc042,99999999,0,3,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
135989672897758429348105130262484564336285239724114610353553271686349792966193,1,80058,0,0,0,0,0,0,26,Pnl_DsT11A_Npc045,99999999,0,2,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
137346611443508228513225102743055125756440747356915085713390665248942575285809,1,80059,0,0,0,0,0,0,26,Pnl_DsT11A_Npc048,99999999,0,4,0,,194,194,195,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
37770675987840602145008261210209521213956533976817049745146127527985,1,1103,0,0,0,0,0,0,26,QuTr_PC103_01_01,352,0,3,1,,194,194,194,194,194,0,1,2103010,0,0,2,2103010,0,1780,"[0, 0, 0, 0]","[103859, 0, 0, 0]",194,0,c2de0024
37875988279509159331706179237893191646275429072217598856400438505522,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_01_02,353,0,1,0,,194,194,194,194,194,0,2,2103010,0,1780,3,2103010,0,1780,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
37981300571177716518404097265576862078594324167618147967654749483059,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_01_03,354,0,1,0,,194,194,194,194,194,0,2,2103010,0,1781,3,2103010,0,1781,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38086612862846273705102015293260532510913219263018697078909077237809,1,1103,0,0,0,0,0,0,26,QuTr_PC103_02_01,355,0,3,1,,194,194,194,194,194,0,1,2103020,0,0,2,2103020,0,1784,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38191925154514830891799933320944202943232114358419246190163388215348,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_02_04,356,0,1,0,,194,194,194,194,194,0,2,2103020,0,1786,3,2103020,0,1786,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38297237446183388078497851348627873375551009453819795301417699192885,1,10000952,0,0,0,0,0,0,26,QuTr_PC103_02_05,357,0,4,1,,194,194,194,194,194,0,2,2103020,0,1787,3,2103020,0,1787,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38402549737851945265195769376311543807869904549220344412672026947633,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_03_01,358,0,1,0,,194,194,194,194,194,0,1,2103030,0,0,2,2103030,0,1789,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38507862029520502451893687403995214240188799644620893523926337925170,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_03_02,359,0,1,0,,194,194,194,194,194,0,2,2103030,0,1789,3,2103030,0,1789,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38613174321189059638591605431678884672507694740021442635180665679921,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_04_01,361,0,1,0,,194,194,194,194,194,0,1,2103040,0,0,2,2103040,0,1791,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
38718486612857616825289523459362555104826589835421991746434976657459,1,10000653,0,0,0,0,0,0,26,QuTr_PC103_04_03,362,0,1,0,,194,194,194,194,194,0,2,2103040,0,1792,3,2103040,0,1792,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
183340206684405653140726155198105875277229739863506999371368643504094380776174272064222769,8,0,495,0,0,0,0,0,26,QuTr_DsT11_F012_DsT11A,363,0,1,0,,194,194,194,194,194,0,1,5000150,0,0,2,5000150,0,2152,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
47062407659728752584417673586656831227712477378269762364740755612394124018493701674702561073,1,10001165,0,0,0,0,0,0,26,Tlk_DsT11_F012_DsT11A,364,0,4,1,,194,194,194,194,194,0,2,5000150,0,0,3,5000150,0,2153,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39034423487863288385383277542413566401783275121605626089063260827697,1,1068,0,0,0,0,0,0,26,QuTr_PC068_01_01,366,0,1,1,,194,194,194,194,194,0,1,2068010,0,0,2,2068010,0,2189,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39139735779531845572081195570097236834102170217006175200317571805234,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_01_02,367,0,1,0,,194,194,194,194,194,0,2,2068010,0,2189,3,2068010,0,2189,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39245048071200402758779113597780907266421065312406724311571882782771,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_01_03,368,0,1,0,,194,194,194,194,194,0,2,2068010,0,2190,3,2068010,0,2190,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39350360362868959945477031625464577698739960407807273422826210537521,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_02_01,369,0,1,0,,194,194,194,194,194,0,1,2068020,0,0,2,2068020,0,2192,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39455672654537517132174949653148248131058855503207822534080521515058,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_02_02,370,0,1,0,,194,194,194,194,194,0,2,2068020,0,2192,3,2068020,0,2192,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39560984946206074318872867680831918563377750598608371645334832492595,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_02_03,371,0,1,0,,194,194,194,194,194,0,2,2068020,0,2193,3,2068020,0,2193,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39666297237874631505570785708515588995696645694008920756589160247345,1,1068,0,0,0,0,0,0,26,QuTr_PC068_03_01,372,0,1,1,,194,194,194,194,194,0,1,2068030,0,0,2,2068030,0,2195,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39771609529543188692268703736199259428015540789409469867843471224882,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_03_02,373,0,1,0,,194,194,194,194,194,0,2,2068030,0,2195,3,2068030,0,2195,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39876921821211745878966621763882929860334435884810018979097782202419,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_03_03,374,0,1,0,,194,194,194,194,194,0,2,2068030,0,2196,3,2068030,0,2196,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
39982234112880303065664539791566600292653330980210568090352093179956,1,10000653,0,0,0,0,0,0,26,QuTr_PC068_03_04,375,0,1,0,,194,194,194,194,194,0,2,2068030,0,2197,3,2068030,0,2197,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,c2de0024
40087546404548860252362457819250270724972226075611117201606420934705,1,1068,0,0,0,0,0,0,26,QuTr_PC068_04_01,377,0,1,1,,194,194,194,194,194,0,1,2068040,0,0,2,2068040,0,2199,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
