m_id,m_DisplayName,m_FlipbookID,m_NpcCharaID,m_ScaleX,m_ScaleY,m_HitPosX,m_HitPosY,m_HitScaleX,m_HitScaleY,m_Size,m_WeakID,m_EffectOffsetX,m_EffectOffsetY,m_EffectFromBottomOffsetY,m_AilmentInfoOffsetX,m_AilmentOffset,m_DamageOffsetX,m_DamageOffsetY,m_CursorOffsetX,m_CursorOffsetY,m_SupportOffsetY,m_SupportOffsetX,m_CallSE,m_VoiceSymbol,m_OrderTexUS,m_OrderTexVS,m_OrderScaleS,m_OrderTexUL,m_OrderTexVL,m_OrderScaleL,m_AttachEffect,m_BattleAttachEffectOffsetX,m_BattleAttachEffectOffsetY,m_FieldAttachEffect,m_FieldAttachEffectOffsetX,m_FieldAttachEffectOffsetY
5021,49803,"[10022, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1113,0.4000000059604645,0.5,0.0,0.0,41,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.07000000029802322,-0.15000000596046448,1.2000000476837158,0.05000000074505806,-0.12999999523162842,1.0,0,0,0,0,0,0
5022,49804,"[10023, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,4841,0.4000000059604645,0.5,0.0,0.0,56,0.20000000298023224,1.0,0.0,0.6000000238418579,0.0,0.0,1204,0,0.03999999910593033,0.019999999552965164,1.2000000476837158,0.03999999910593033,0.019999999552965164,1.2000000476837158,0,0,0,0,0,0
5023,49805,"[10024, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,287,0.4000000059604645,0.5,0.0,0.0,43,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.30000001192092896,-0.10000000149011612,1.5,0.20000000298023224,-0.09000000357627869,1.0,0,0,0,0,0,0
5024,49806,"[10025, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1903,0.4000000059604645,0.5,0.0,0.0,42,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.23999999463558197,0.27000001072883606,1.5,0.25,0.25,1.100000023841858,0,0,0,0,0,0
5025,49807,"[10026, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1557,0.4000000059604645,0.5,0.0,0.0,45,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4000000059604645,0.09000000357627869,1.0,0.4000000059604645,0.09000000357627869,1.0,0,0,0,0,0,0
5026,49808,"[10027, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1599,0.4000000059604645,0.5,0.0,0.0,46,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.36000001430511475,0.15000000596046448,1.600000023841858,0.3400000035762787,0.18000000715255737,1.0,0,0,0,0,0,0
5027,49809,"[10028, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1296,0.4000000059604645,0.5,0.0,0.0,47,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4699999988079071,-0.14000000059604645,1.2000000476837158,0.44999998807907104,-0.10999999940395355,1.0,0,0,0,0,0,0
5028,49810,"[10029, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1555,0.4000000059604645,0.5,0.0,0.0,48,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.0,0.03999999910593033,1.0,0.009999999776482582,0.03999999910593033,1.0,0,0,0,0,0,0
5029,49811,"[10030, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1309,0.4000000059604645,0.5,0.0,0.0,49,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.20000000298023224,-0.25,1.399999976158142,0.1899999976158142,-0.18000000715255737,1.0,0,0,0,0,0,0
5030,49812,"[10031, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2880,0.4000000059604645,0.5,0.0,0.0,50,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.03999999910593033,0.03999999910593033,1.5,0.03999999910593033,0.03999999910593033,1.2000000476837158,0,0,0,0,0,0
5031,49813,"[10032, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,628,0.4000000059604645,0.5,0.0,0.0,51,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.5699999928474426,0.009999999776482582,1.2999999523162842,0.550000011920929,0.009999999776482582,1.0,0,0,0,0,0,0
5032,49814,"[10033, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,707,0.4000000059604645,0.5,0.0,0.0,52,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4000000059604645,-0.30000001192092896,1.2000000476837158,0.4000000059604645,-0.25,1.0,0,0,0,0,0,0
5033,49815,"[10034, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,628,0.4000000059604645,0.5,0.0,0.0,53,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.09000000357627869,-0.20000000298023224,1.5,0.10000000149011612,-0.15000000596046448,1.2000000476837158,0,0,0,0,0,0
5034,49816,"[10035, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,2059,0.4000000059604645,0.5,0.0,0.0,54,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.30000001192092896,0.15000000596046448,1.5,0.25,0.15000000596046448,1.0,0,0,0,0,0,0
5035,49817,"[10036, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,389,0.4000000059604645,0.5,0.0,0.0,55,0.20000000298023224,1.0,0.0,0.6000000238418579,0.0,0.0,1204,0,0.44999998807907104,0.03999999910593033,1.399999976158142,0.46000000834465027,0.03999999910593033,1.0,0,0,0,0,0,0
5036,49818,"[10037, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,2147,0.4000000059604645,0.5,0.0,0.0,56,0.20000000298023224,1.0,0.0,0.6000000238418579,0.0,0.0,1204,0,0.009999999776482582,0.03999999910593033,1.2000000476837158,0.019999999552965164,0.05000000074505806,1.0,0,0,0,0,0,0
5037,49819,"[10038, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,323,0.4000000059604645,0.5,0.0,0.0,57,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.23000000417232513,-0.4000000059604645,1.100000023841858,0.23000000417232513,-0.4000000059604645,1.0,0,0,0,0,0,0
5038,49820,"[10039, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1790,0.4000000059604645,0.5,0.0,0.0,58,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.03999999910593033,-0.30000001192092896,1.5,-0.019999999552965164,-0.20000000298023224,1.0,0,0,0,0,0,0
5039,49821,"[10040, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,628,0.4000000059604645,0.5,0.0,0.0,59,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.10999999940395355,-0.2199999988079071,2.0,0.10000000149011612,-0.07999999821186066,1.0,0,0,0,0,0,0
5040,49822,"[10041, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1559,0.4000000059604645,0.5,0.0,0.0,60,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.03999999910593033,0.03999999910593033,1.5,0.03999999910593033,0.03999999910593033,1.2000000476837158,0,0,0,0,0,0
5041,49823,"[10042, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,630,0.4000000059604645,0.5,0.0,0.0,61,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.029999999329447746,-0.15000000596046448,1.5,-0.03999999910593033,-0.07000000029802322,1.0,0,0,0,0,0,0
5042,49824,"[10043, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1766,0.4000000059604645,0.5,0.0,0.0,62,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.20000000298023224,-0.019999999552965164,1.2000000476837158,0.20000000298023224,0.0,1.0,0,0,0,0,0,0
5043,49825,"[10044, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1936,0.4000000059604645,0.5,0.0,0.0,63,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.019999999552965164,-0.03999999910593033,1.2000000476837158,-0.029999999329447746,-0.03999999910593033,1.0,0,0,0,0,0,0
5044,49826,"[10045, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1876,0.4000000059604645,0.5,0.0,0.0,64,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.20000000298023224,0.05000000074505806,1.5,0.15000000596046448,0.029999999329447746,1.0,0,0,0,0,0,0
5045,49827,"[10046, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1080,0.4000000059604645,0.5,0.0,0.0,65,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.2800000011920929,0.0,1.100000023841858,0.20000000298023224,0.05000000074505806,0.699999988079071,0,0,0,0,0,0
5046,49828,"[10047, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1563,0.4000000059604645,0.5,0.0,0.0,66,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.03999999910593033,0.03999999910593033,1.5,0.03999999910593033,0.03999999910593033,1.2000000476837158,0,0,0,0,0,0
5047,49829,"[10048, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1419,0.4000000059604645,0.5,0.0,0.0,67,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.05000000074505806,-0.05000000074505806,0.550000011920929,0.05000000074505806,-0.05000000074505806,0.550000011920929,0,0,0,0,0,0
5048,49830,"[10049, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,727,0.4000000059604645,0.5,0.0,0.0,68,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.10000000149011612,-0.18000000715255737,1.5,0.09000000357627869,-0.07999999821186066,1.0,0,0,0,0,0,0
5049,49831,"[10050, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,675,0.4000000059604645,0.5,0.0,0.0,69,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.15000000596046448,-0.1899999976158142,1.399999976158142,0.15000000596046448,-0.11999999731779099,1.0,0,0,0,0,0,0
5050,49832,"[10051, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1112,0.4000000059604645,0.5,0.0,0.0,70,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4000000059604645,-0.30000001192092896,1.2000000476837158,0.4000000059604645,-0.25,1.0,0,0,0,0,0,0
5051,49833,"[10052, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,416,0.4000000059604645,0.5,0.0,0.0,71,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.05999999865889549,-0.09000000357627869,1.399999976158142,0.07000000029802322,-0.009999999776482582,1.0,0,0,0,0,0,0
5052,49834,"[10053, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1169,0.4000000059604645,0.5,0.0,0.0,72,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.03999999910593033,-0.10000000149011612,1.5,0.0,-0.03999999910593033,1.0,0,0,0,0,0,0
5053,49835,"[10054, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,624,0.4000000059604645,0.5,0.0,0.0,73,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.09000000357627869,-0.27000001072883606,1.2000000476837158,-0.11999999731779099,-0.25,1.0,0,0,0,0,0,0
5054,50000,"[10055, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,511,0.4000000059604645,0.5,0.0,0.0,105,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.10000000149011612,0.10000000149011612,1.5,0.10000000149011612,0.05000000074505806,1.0,0,0,0,0,0,0
5055,50001,"[10056, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1179,0.4000000059604645,0.5,0.0,0.0,106,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4399999976158142,0.17000000178813934,1.0,0.4399999976158142,0.17000000178813934,1.0,0,0,0,0,0,0
5056,50002,"[10057, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2687,0.4000000059604645,0.5,0.0,0.0,107,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.10000000149011612,0.0,1.0,0.10000000149011612,0.0,0.800000011920929,0,0,0,0,0,0
5057,50003,"[10058, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,624,0.4000000059604645,0.5,0.0,0.0,108,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.20000000298023224,-0.20000000298023224,0.699999988079071,0.20000000298023224,-0.20000000298023224,0.699999988079071,0,0,0,0,0,0
5058,50004,"[10059, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,604,0.4000000059604645,0.5,0.0,0.0,109,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.05999999865889549,0.05999999865889549,1.2000000476837158,0.05999999865889549,0.019999999552965164,1.0,0,0,0,0,0,0
5059,50005,"[10060, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2021,0.4000000059604645,0.5,0.0,0.0,110,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4399999976158142,0.17000000178813934,1.0,0.4399999976158142,0.17000000178813934,1.0,0,0,0,0,0,0
5060,50006,"[10061, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,2889,0.4000000059604645,0.5,0.0,0.0,111,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.15000000596046448,0.10000000149011612,1.2999999523162842,0.15000000596046448,0.10000000149011612,1.0,0,0,0,0,0,0
5061,50007,"[10062, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,287,0.4000000059604645,0.5,0.0,0.0,112,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.5099999904632568,0.25,1.0,0.47999998927116394,0.23000000417232513,0.800000011920929,0,0,0,0,0,0
5062,50008,"[10063, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1890,0.4000000059604645,0.5,0.0,0.0,113,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.15000000596046448,0.0,1.5,0.15000000596046448,0.0,1.0,0,0,0,0,0,0
5063,50009,"[10064, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,624,0.4000000059604645,0.5,0.0,0.0,114,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.20000000298023224,-0.25,1.399999976158142,0.1899999976158142,-0.18000000715255737,1.0,0,0,0,0,0,0
5064,50010,"[10065, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1149,0.4000000059604645,0.5,0.0,0.0,115,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.20000000298023224,-0.07000000029802322,1.5,0.1899999976158142,0.0,1.0,0,0,0,0,0,0
5065,50011,"[10066, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2824,0.4000000059604645,0.5,0.0,0.0,116,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.12999999523162842,-0.18000000715255737,1.2999999523162842,0.09000000357627869,-0.07999999821186066,0.800000011920929,0,0,0,0,0,0
5066,50012,"[10067, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,1108,0.4000000059604645,0.5,0.0,0.0,117,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.03999999910593033,-0.10000000149011612,1.5,0.009999999776482582,-0.05000000074505806,1.0,0,0,0,0,0,0
5067,50013,"[10068, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1229,0.4000000059604645,0.5,0.0,0.0,118,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.05999999865889549,-0.12999999523162842,0.8500000238418579,0.05999999865889549,-0.05999999865889549,0.699999988079071,0,0,0,0,0,0
5068,50014,"[10069, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,615,0.4000000059604645,0.5,0.0,0.0,119,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.05999999865889549,-0.019999999552965164,0.699999988079071,0.05999999865889549,-0.019999999552965164,0.699999988079071,0,0,0,0,0,0
5069,50015,"[10070, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2510,0.4000000059604645,0.5,0.0,0.0,120,0.20000000298023224,1.0,0.0,0.6000000238418579,0.0,0.0,1204,0,0.33000001311302185,-0.05000000074505806,1.399999976158142,0.33000001311302185,-0.05000000074505806,1.0,0,0,0,0,0,0
5070,50016,"[10071, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,500,0.4000000059604645,0.5,0.0,0.0,121,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.0,-0.019999999552965164,1.7999999523162842,-0.019999999552965164,0.0,1.0,0,0,0,0,0,0
5071,50017,"[10072, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1425,0.4000000059604645,0.5,0.0,0.0,122,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.10000000149011612,0.019999999552965164,0.6000000238418579,0.05000000074505806,-0.009999999776482582,0.550000011920929,0,0,0,0,0,0
5072,50018,"[10073, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,823,0.4000000059604645,0.5,0.0,0.0,123,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.2199999988079071,-0.07000000029802322,1.5,0.20000000298023224,0.0,1.0,0,0,0,0,0,0
5073,50019,"[10074, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1049,0.4000000059604645,0.5,0.0,0.0,124,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.3700000047683716,-0.11999999731779099,1.2000000476837158,0.3199999928474426,-0.11999999731779099,1.0,0,0,0,0,0,0
5074,50020,"[10075, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2740,0.4000000059604645,0.5,0.0,0.0,125,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.15000000596046448,-0.11999999731779099,1.2999999523162842,0.07999999821186066,-0.03999999910593033,0.800000011920929,0,0,0,0,0,0
5075,50021,"[10076, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2478,0.4000000059604645,0.5,0.0,0.0,126,0.20000000298023224,1.0,0.0,0.6000000238418579,0.0,0.0,1204,0,0.33000001311302185,-0.05000000074505806,1.399999976158142,0.33000001311302185,-0.05000000074505806,1.0,0,0,0,0,0,0
5076,50022,"[10077, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,760,0.4000000059604645,0.5,0.0,0.0,127,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.09000000357627869,-0.27000001072883606,1.2000000476837158,-0.11999999731779099,-0.25,1.0,0,0,0,0,0,0
5077,50023,"[10078, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1600,0.4000000059604645,0.5,0.0,0.0,128,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.12999999523162842,-0.20000000298023224,1.2000000476837158,0.15000000596046448,-0.18000000715255737,1.0,0,0,0,0,0,0
5078,50024,"[10079, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2807,0.4000000059604645,0.5,0.0,0.0,129,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.07000000029802322,-0.17000000178813934,1.399999976158142,-0.07999999821186066,-0.07999999821186066,1.0,0,0,0,0,0,0
5079,50025,"[10080, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,3296,0.4000000059604645,0.5,0.0,0.0,130,0.20000000298023224,1.0,0.0,0.5,0.0,0.0,1204,0,0.0,0.03999999910593033,1.0,0.009999999776482582,0.03999999910593033,1.0,0,0,0,0,0,0
5080,50026,"[10081, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,3094,0.4000000059604645,0.5,0.0,0.0,131,0.20000000298023224,1.0,0.20000000298023224,0.4000000059604645,0.0,0.0,1204,0,0.20999999344348907,-0.1599999964237213,1.399999976158142,0.20999999344348907,-0.07000000029802322,1.0,0,0,0,0,0,0
5081,50027,"[10082, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2535,0.4000000059604645,0.5,0.0,0.0,132,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.0,-0.05000000074505806,1.0,0.0,-0.10000000149011612,1.0,0,0,0,0,0,0
5082,50028,"[10083, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,3102,0.4000000059604645,0.5,0.0,0.0,133,0.20000000298023224,1.0,0.20000000298023224,0.4000000059604645,0.0,0.0,1204,0,0.20999999344348907,-0.1599999964237213,1.399999976158142,0.20999999344348907,-0.07000000029802322,1.0,0,0,0,0,0,0
5083,50029,"[10084, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1845,0.4000000059604645,0.5,0.0,0.0,134,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.4099999964237213,-0.23999999463558197,1.2000000476837158,0.4099999964237213,-0.1899999976158142,1.0,0,0,0,0,0,0
5084,50030,"[10085, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,3341,0.4000000059604645,0.5,0.0,0.0,135,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.019999999552965164,-0.20000000298023224,1.5,0.019999999552965164,-0.15000000596046448,1.0,0,0,0,0,0,0
5085,50031,"[10086, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1939,0.4000000059604645,0.5,0.0,0.0,136,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,-0.05999999865889549,-0.009999999776482582,0.949999988079071,-0.07000000029802322,-0.009999999776482582,0.8999999761581421,0,0,0,0,0,0
5086,50032,"[10087, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,471,0.4000000059604645,0.5,0.0,0.0,137,0.20000000298023224,1.0,0.0,0.6000000238418579,0.0,0.0,1204,0,0.15000000596046448,0.10000000149011612,1.5,0.07999999821186066,0.09000000357627869,1.0,0,0,0,0,0,0
5087,50033,"[10088, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2498,0.4000000059604645,0.5,0.0,0.0,138,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.33000001311302185,0.009999999776482582,0.800000011920929,0.33000001311302185,0.009999999776482582,0.75,0,0,0,0,0,0
5088,50034,"[10089, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,2842,0.4000000059604645,0.5,0.0,0.0,139,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.15000000596046448,0.05999999865889549,1.2000000476837158,0.17000000178813934,0.10000000149011612,1.0,0,0,0,0,0,0
5089,50035,"[10090, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2555,0.4000000059604645,0.5,0.0,0.0,140,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.18000000715255737,-0.05000000074505806,0.75,0.12999999523162842,-0.05999999865889549,0.699999988079071,0,0,0,0,0,0
5090,50036,"[10091, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc00,624,0.4000000059604645,0.5,0.0,0.0,141,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.03999999910593033,-0.10000000149011612,1.5,0.0,-0.03999999910593033,1.0,0,0,0,0,0,0
5091,50037,"[10092, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2517,0.4000000059604645,0.5,0.0,0.0,142,0.20000000298023224,1.0,0.0,0.4000000059604645,0.0,0.0,1204,0,0.33000001311302185,0.05000000074505806,0.800000011920929,0.33000001311302185,0.05000000074505806,0.75,0,0,0,0,0,0
5092,50038,"[10093, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,1217,0.4000000059604645,0.5,0.0,0.0,143,0.20000000298023224,1.0,0.10000000149011612,0.4000000059604645,0.0,0.0,1204,0,0.2800000011920929,-0.12999999523162842,1.399999976158142,0.25999999046325684,-0.07000000029802322,1.0,0,0,0,0,0,0
5093,50039,"[10094, 0, 0, 0]","[0, 0, 0, 0]",1.0,1.0,0.0,0.0,1.0,1.0,cc01,2434,0.4000000059604645,0.5,0.0,0.0,144,0.20000000298023224,1.0,0.10000000149011612,0.4000000059604645,0.0,0.0,1204,0,0.12999999523162842,-0.12999999523162842,1.399999976158142,0.07999999821186066,-0.09000000357627869,1.0,0,0,0,0,0,0
